play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play2143-game2020091303.csv,26.07,8.306744916699381,8.306744916699381,optimal,pitch_control,optimal
play2153-game2020110109.csv,19.36999999999999,8.930484655699004,8.930484655699004,optimal,pitch_control,optimal
play216-game2020120200.csv,1.3199999999999932,4.316480047446072,4.316480047446072,optimal,pitch_control,optimal
play2166-game2020112200.csv,6.659999999999997,5.900001406616744,5.900001406616744,optimal,pitch_control,optimal
play2183-game2020110808.csv,11.780000000000001,2.6398695253953575,2.6398695253953575,optimal,pitch_control,optimal
play2184-game2020102512.csv,12.719999999999999,5.784479233258598,5.784479233258598,optimal,pitch_control,optimal
play2196-game2020121305.csv,77.64,13.512251642285397,13.512251642285397,optimal,pitch_control,optimal
play2198-game2020121302.csv,0.0,5.407428018732913,5.407428018732913,optimal,pitch_control,optimal
play2201-game2020092702.csv,0.6500000000000057,25.213897843142863,25.213897843142863,optimal,pitch_control,optimal
play2206-game2020092709.csv,1.2600000000000051,6.995033952741043,6.995033952741043,optimal,pitch_control,optimal
play2221-game2020102505.csv,0.8399999999999892,5.906610232988503,5.906610232988503,optimal,pitch_control,optimal
play2228-game2020111501.csv,8.75,16.014598826788966,16.014598826788966,optimal,pitch_control,optimal
play2235-game2021010315.csv,20.92,21.034602444543612,21.034602444543612,optimal,pitch_control,optimal
play2247-game2021010303.csv,5.61999999999999,13.888810044220655,13.888810044220655,optimal,pitch_control,optimal
play2248-game2020091308.csv,10.11,25.4771690822282,25.4771690822282,optimal,pitch_control,optimal
play226-game2020120600.csv,6.670000000000002,6.988769562662658,6.988769562662658,optimal,pitch_control,optimal
play2265-game2020122708.csv,7.8500000000000085,1.4808443537387757,1.4808443537387757,optimal,pitch_control,optimal
