,play,yardage,median_deviation,mean_deviation,algorithm
0,play2484-game2020102506.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2166-game2020112200.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2734-game2020112206.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2360-game2020112207.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2247-game2021010303.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play1909-game2020110802.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2122-game2020101807.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2634-game2020122010.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2318-game2020110806.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2812-game2020101105.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2524-game2020110811.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2488-game2020121901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2683-game2020120601.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2577-game2020121313.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2248-game2020091308.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2912-game2020101805.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2126-game2020110809.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2992-game2020101106.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2637-game2020122712.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play1924-game2020121000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3049-game2020121300.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2861-game2020112903.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2772-game2020091310.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2823-game2020111510.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play226-game2020120600.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2318-game2020122500.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2689-game2020121309.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2648-game2020112904.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2736-game2020110802.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2524-game2020112204.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2868-game2020101108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3050-game2020092708.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2781-game2021010311.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2920-game2020101901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play1933-game2020101811.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2579-game2020100800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3092-game2020110804.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3004-game2020102506.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play283-game2020112904.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2365-game2020110108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3367-game2020100401.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play1935-game2020100409.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2699-game2020102500.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3288-game2020092003.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3225-game2020120602.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2783-game2020091309.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3153-game2020112909.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3092-game2020120610.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3005-game2020092400.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2656-game2020122005.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2876-game2020121000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play1945-game2020092006.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2737-game2020120603.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2369-game2020113000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3007-game2020102512.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2793-game2020120605.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3162-game2020120702.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2843-game2020121901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3370-game2020091312.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play270-game2020120603.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3451-game2020121305.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3094-game2020112205.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3288-game2020122709.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play288-game2020121300.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3230-game2020120611.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3050-game2020121000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2739-game2020111505.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3007-game2020112206.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2796-game2020121303.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3373-game2020111504.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2922-game2020110108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3531-game2020100407.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3162-game2020122005.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3460-game2020122800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2703-game2020092711.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3101-game2020122711.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play329-game2020101901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2857-game2020101101.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2880-game2020091308.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3019-game2020111501.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3234-game2020122800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2740-game2020110109.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3374-game2020112206.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3054-game2020111512.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3670-game2020121000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3468-game2020101108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3532-game2020120608.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3116-game2020092001.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3168-game2020092712.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2882-game2020120602.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2706-game2020112906.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3298-game2020091310.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3598-game2020122702.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play286-game2020110808.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3055-game2020091400.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3019-game2020120612.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3391-game2020101813.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2923-game2020112910.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3674-game2020110500.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play289-game2020110801.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3534-game2020092710.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3299-game2020121306.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3120-game2020092013.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3177-game2020122012.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3240-game2020110110.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3742-game2020101806.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3413-game2020112601.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3060-game2020101111.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2890-game2020111509.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3302-game2020092013.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3537-game2021010313.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3023-game2020101110.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3687-game2020112901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3181-game2020122003.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3832-game2020111200.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3130-game2020092700.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3603-game2020101810.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3240-game2020122011.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3064-game2020110111.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play286-game2020120612.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3416-game2020122600.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play370-game2020121307.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3023-game2020121900.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play347-game2021010312.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3546-game2020112909.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3315-game2020111507.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3203-game2020120600.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2891-game2020122709.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3623-game2020101200.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3065-game2020111504.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3243-game2020100404.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3835-game2020092011.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3747-game2020122010.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3702-game2020100412.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3431-game2021010313.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3024-game2020112210.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play399-game2020091302.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3547-game2020110802.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2903-game2020092707.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3322-game2020101811.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3476-game2021010308.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3216-game2020100100.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play307-game2020092703.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3247-game2020091303.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3846-game2020112902.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3435-game2020091000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3041-game2020112300.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play371-game2021010305.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3750-game2020110800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3132-game2020101100.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play4014-game2020122600.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3548-game2020120607.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3216-game2020110803.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3343-game2020102507.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3874-game2020111505.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3435-game2020092706.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3071-game2020092004.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3132-game2020121310.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3713-game2020101108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3049-game2020101108.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play404-game2020101106.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3752-game2020101800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play2908-game2020122602.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play388-game2020100405.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play4046-game2020100800.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3549-game2020100400.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3438-game2020121000.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play335-game2020121306.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play322-game2020101813.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3723-game2020111503.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play405-game2020091311.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3077-game2020101804.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3893-game2020121901.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3136-game2020110106.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play378-game2020120702.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play322-game2020120604.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3902-game2020091310.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3138-game2020101811.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3725-game2020100403.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3080-game2020101810.csv,,,,
,play,yardage,median_deviation,mean_deviation,algorithm
0,play3224-game2021010303.csv,,,,
