play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play3282-game2021010313.csv,15.439999999999998,3.5741748101176416,4.067189832084864,optimal,astar_delaunay,optimal
play3288-game2020092003.csv,10.079999999999998,2.105911541185213,5.011730653775478,optimal,astar_delaunay,optimal
play3288-game2020122709.csv,3.8599999999999994,4.888885304457979,4.188753308026833,optimal,astar_delaunay,optimal
play329-game2020101901.csv,24.489999999999995,3.1684144861989347,3.515320927780949,optimal,astar_delaunay,optimal
play3298-game2020091310.csv,17.459999999999994,3.4705290131208213,3.7649801810527186,optimal,astar_delaunay,optimal
play3299-game2020121306.csv,9.400000000000006,11.503338400601034,12.921312579260015,optimal,astar_delaunay,optimal
play3302-game2020092013.csv,19.379999999999995,3.078374408677403,4.002588948800527,optimal,astar_delaunay,optimal
play3315-game2020111507.csv,17.340000000000003,3.6848670877589713,4.103750383991427,optimal,astar_delaunay,optimal
play3322-game2020101811.csv,13.13000000000001,7.5951361691692565,11.523540344863294,optimal,astar_delaunay,optimal
play3343-game2020102507.csv,2.8400000000000034,12.297916278321122,16.42137574413784,optimal,astar_delaunay,optimal
play335-game2020121306.csv,22.71999999999999,15.947684470883098,15.07632282024742,optimal,astar_delaunay,optimal
play3351-game2020122013.csv,16.91000000000001,2.5586918491106623,3.1403493219972685,optimal,astar_delaunay,optimal
play3361-game2020111505.csv,-6.549999999999997,14.331663876766674,15.506638787433387,optimal,astar_delaunay,optimal
play3367-game2020100401.csv,20.449999999999974,1.4952090154891375,1.9941312370021897,optimal,astar_delaunay,optimal
play3370-game2020091312.csv,20.92,7.498061788717625,8.211344305974375,optimal,astar_delaunay,optimal
play3373-game2020111504.csv,20.17000000000001,2.794204243932497,4.2680818508411935,optimal,astar_delaunay,optimal
play3374-game2020112206.csv,-1.6000000000000085,13.593678971911466,12.55890432138153,optimal,astar_delaunay,optimal
play3391-game2020101813.csv,-0.6599999999999966,,,optimal,astar_delaunay,optimal
play3413-game2020112601.csv,10.030000000000001,3.24060434171546,3.822608677522251,optimal,astar_delaunay,optimal
play3416-game2020122600.csv,4.3700000000000045,10.560898959726119,9.414256352488287,optimal,astar_delaunay,optimal
play3431-game2021010313.csv,3.7099999999999937,5.7264059206917715,5.41592245200088,optimal,astar_delaunay,optimal
play3435-game2020091000.csv,20.700000000000003,5.498040148185607,6.433537533917374,optimal,astar_delaunay,optimal
play3435-game2020092706.csv,4.269999999999996,5.406699518812802,5.589471773623621,optimal,astar_delaunay,optimal
play3438-game2020121000.csv,5.090000000000003,25.066169814013286,24.843605152384544,optimal,astar_delaunay,optimal
play3440-game2020112202.csv,6.519999999999996,5.5635472977656875,5.018914672144127,optimal,astar_delaunay,optimal
play3451-game2020121305.csv,-4.1200000000000045,9.624881403254061,9.683377292853644,optimal,astar_delaunay,optimal
play3460-game2020122800.csv,3.700000000000003,4.376973359961717,4.988304835333539,optimal,astar_delaunay,optimal
play3468-game2020101108.csv,8.14,6.976979187096383,9.505203159600716,optimal,astar_delaunay,optimal
play347-game2021010312.csv,1.8499999999999943,17.869324863418313,16.87649081043438,optimal,astar_delaunay,optimal
play3476-game2021010308.csv,-2.1599999999999966,7.0934141348124,9.115256470152564,optimal,astar_delaunay,optimal
play3478-game2021010309.csv,0.9599999999999937,7.788882951165395,7.840044763216291,optimal,astar_delaunay,optimal
play3491-game2020100410.csv,6.859999999999999,14.403576975871074,15.209281243324101,optimal,astar_delaunay,optimal
play3500-game2020111600.csv,31.260000000000005,3.2910412083554643,6.176504858650017,optimal,astar_delaunay,optimal
play3503-game2020122705.csv,6.030000000000015,4.569978971667811,5.624568321397824,optimal,astar_delaunay,optimal
play3510-game2020092712.csv,0.6400000000000006,,,optimal,astar_delaunay,optimal
play3517-game2020122500.csv,15.100000000000009,1.9628665601759148,5.393136271142999,optimal,astar_delaunay,optimal
play3530-game2021010303.csv,-3.029999999999987,7.562686512608877,8.059306673692104,optimal,astar_delaunay,optimal
play3531-game2020100407.csv,13.36,2.200859378024086,2.5583007488516665,optimal,astar_delaunay,optimal
play3532-game2020120608.csv,5.950000000000003,6.327891107194345,7.451329415622217,optimal,astar_delaunay,optimal
play3534-game2020092710.csv,19.67,2.2910745941436037,2.6472962067911943,optimal,astar_delaunay,optimal
play3537-game2021010313.csv,10.649999999999999,6.892687796312996,10.487774399639028,optimal,astar_delaunay,optimal
play3546-game2020112909.csv,12.019999999999996,7.725405097911223,7.756121842454497,optimal,astar_delaunay,optimal
play3547-game2020110802.csv,0.0799999999999983,8.993533789258166,10.710882249164493,optimal,astar_delaunay,optimal
play3548-game2020120607.csv,15.879999999999995,3.9708341692898728,4.7211587726072155,optimal,astar_delaunay,optimal
play3549-game2020100400.csv,1.8699999999999761,13.49174006568465,13.256460398883503,optimal,astar_delaunay,optimal
play3551-game2020122012.csv,-1.6099999999999994,14.480543800196985,17.271995558751083,optimal,astar_delaunay,optimal
play3564-game2020110106.csv,1.6099999999999994,12.360844085417254,12.353596377408792,optimal,astar_delaunay,optimal
play3576-game2020122711.csv,-0.12000000000000455,11.280886477325815,11.086964501785744,optimal,astar_delaunay,optimal
play359-game2020110806.csv,8.290000000000006,7.432874997474858,9.51051879941967,optimal,astar_delaunay,optimal
play3598-game2020122702.csv,10.0,4.1470568453678585,5.8809910129794964,optimal,astar_delaunay,optimal
play3603-game2020101810.csv,8.83999999999999,11.275538943057525,10.113509761742504,optimal,astar_delaunay,optimal
play3623-game2020101200.csv,7.0,2.793327030622336,3.4722302864024557,optimal,astar_delaunay,optimal
play3632-game2020100405.csv,12.399999999999991,3.918992409474418,6.886948310377321,optimal,astar_delaunay,optimal
