,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2466-game2020122013.csv,12.980000000000004,10.149784152121342,12.289593594599404,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3661-game2020121301.csv,19.1,7.139907196945196,6.488943599269183,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play268-game2020122013.csv,9.659999999999997,27.34244144542935,19.8538362592865,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1157-game2020113000.csv,12.290000000000006,27.056046560305155,18.208095845945742,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play695-game2020122708.csv,-5.700000000000003,8.742662095413918,10.783035883608699,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play569-game2020091311.csv,9.590000000000018,4.32018130412526,4.7166093365701585,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3655-game2020121306.csv,18.200000000000003,6.686134907403527,10.06933948709438,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2017-game2020091304.csv,17.380000000000003,7.745765278843872,8.353985757080201,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1998-game2020092008.csv,3.610000000000028,3.574680622781354,6.128219808033646,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play965-game2020110111.csv,2.930000000000007,6.344648382595064,6.406866013186895,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2445-game2020112201.csv,15.310000000000002,5.964025103858994,6.943639049152436,euclidean,astar,optimal
